polygon_id	grts_ranking	in_object	x	y
LIMZNH0569	15163062	1	218027.32	186268.61
LIMZNH0573	24905426	1	225375.09	188858.45
LIMZNH0574	63047378	1	225105.31	188706.65
LIMZUT0080	6033970	1	232127.29	178571.8
OVLALT0109	22822857	1	88160.5	196152.43
OVLALT0332	52772809	1	87811.9	196716.96
OVLALT0344	14303177	1	87707.61	196429.11
OVLBLE0018	28157609	1	122396.85	191640.85
OVLBLE0139	64173961	1	120001.86	189453.69
OVLBLE0248	30865065	1	122435.68	192548.96
OVLBVN0466	18959401	1	138992.47	215096.55
OVLDEI0194	63424201	0	93270.47	187656.18
OVLDND0330	66285225	1	127865.92	192050.93
OVLDND0331	27487913	1	127961.99	191997.31
OVLDNL0064	65345529	1	128489.12	173092.22
OVLDNL0075	52116985	1	128933.89	176699.86
OVLDNL0080	5979641	1	129009.92	176672.71
OVLDSB0154	56884617	1	111669.19	194038.61
OVLDSB0184	14835849	1	112338.63	194128.86
OVLGNT0197	25265609	1	100052.15	195983.79
OVLGNT0436	31774153	1	100563.42	196717.53
OVLGNT0748	56013449	1	106220.57	190467.03
OVLGNT0817	61517001	1	102119.84	192759.23
OVLHME0388	11711913	1	135597.32	194690.35
OVLKRU0240	945449	0	146870.97	205896.37
OVLLOK0050	42135657	1	122553.6	205731.99
OVLLOK0058	10350697	1	122390.93	205889.35
OVLLOK0063	30601321	1	122460.94	205674.4
OVLLOK0182	23609257	1	125069.44	198962.92
OVLLOK0278	15106985	1	123115.95	201096.52
OVLLOK0298	48661417	1	123122.1	201081.49
OVLLOK0348	17481641	1	125329.12	199479.87
OVLLOK0354	20840361	1	125638.72	199337.38
OVLMDG0390	37684417	1	86053.97	205464.52
OVLMOE0016	255241	1	119140.28	205914.75
OVLNAZ0048	1843865	1	92331.56	182736.07
OVLNIN0135	24844281	1	128491.5	172777.88
OVLSGW0033	36960873	1	133593.82	214424.08
OVLSGW0040	36289129	1	133658.95	214441.61
OVLSIN0011	12196969	1	124948.63	207422.08
OVLSIN0269	63364201	1	124817.8	207076.34
OVLSTK0116	42295657	1	126309.8	213384.49
OVLSTK0268	2397801	1	129193.9	214921.35
OVLSTK0294	16029289	1	129221.78	214854.59
OVLSTK0295	55875177	1	129125.87	214844.33
OVLSTK0296	64263785	1	129077.09	214844.33
OVLSTK0297	47486569	1	129041.57	214843.4
OVLSTK0298	15570537	1	129009.11	214799.86
OVLSTK0299	2987625	1	128973.52	214802.12
OVLSTK0300	11834985	1	129292.69	214841.04
OVLSTK0301	62166633	1	129249.31	214867.54
OVLSTK0302	29660777	1	129137.84	214915.76
OVLTEM0088	63738601	1	143424.87	201983.04
OVLTEM0140	41456361	1	143819.82	202028.71
VBRARS0032	18205014	1	183789.66	189570.21
VBRARS0046	4141190	1	179423.65	184861.62
VBRARS0052	52289670	1	179814.59	184646.88
VBRARS0064	14655622	1	179877.07	185091.65
VBRARS0086	40657030	1	181407.19	184741.2
VBRARS0115	9613446	1	179541.95	184528.26
VBRARS0233	56872246	1	187149.81	189268.6
VBRARS0370	40808582	1	179541.68	184777.22
VBRARS0544	1859718	1	181294.02	184605.51
VBRARS0559	23572790	1	188967.33	192029.23
VBRBEG0119	27184470	1	179766.94	189237.59
VBRBEG0159	9887062	1	179323.12	189742.45
VBRBEG0197	10407254	1	179727.02	189245.32
VBRBEG0217	59034966	1	179817.27	189497.85
VBRBEG0666	47471958	1	178394.54	188776.85
VBRBOU0097	60844422	0	185447.33	171250.53
VBRDIE0181	51509302	1	202041.53	191060.76
VBRDIE0220	29101494	1	202478.88	192309.56
VBRDIE0236	30537782	1	202078.8	191041.1
VBRDIE0330	17954870	1	202000.16	191016.53
VBRDIE0443	2896950	0	197179.22	189844.54
VBRHIL0006	25466374	1	154538.79	161642.81
VBRHIL0031	20937222	1	157201.87	161799.17
VBRHOL0008	52825990	1	176468.89	179175.41
VBRHOL0009	21368710	1	176468.96	179360.51
VBRHOL0011	20320134	1	176613.16	179336.47
VBRHOL0012	26611590	1	176631.25	179220.53
VBRHOL0014	50990982	1	176304.19	179336.24
VBRHOL0016	23465862	1	176400.62	179262.72
VBRHOL0022	48631686	1	176518.25	179279.02
VBRHOL0024	28708742	1	176591.48	179380.99
VBRHOL0025	19271558	1	176523.93	179193.54
VBRHOL0027	54906758	1	176695.02	179426.19
VBRHOL0030	6754182	1	176369.53	179161.87
VBRHOL0031	17174406	1	176416.6	179355.15
VBRHOL0032	53444486	1	176967.75	180290.13
VBRHOL0033	5640070	1	176630.02	179293.93
VBRHOL0037	7212934	1	176643.12	179433.56
VBRHOL0038	39456646	1	176370.35	179248.22
VBRHOL0039	53444486	1	176945.69	180305.06
VBRHOL0040	7307142	1	176983.61	180276.15
VBRHOL0041	57544582	1	176593.21	179425.46
VBRHOL0197	66703238	1	176702.24	179257.7
VBRKAM0057	37584070	1	162905.64	179976.01
VBRKAM0120	18234566	0	161359.91	180840.97
VBRKEE0040	62988566	1	167676.78	187820.05
VBRKRB0081	63675590	1	164609.48	178311.05
VBRLKB0006	21180089	1	147454.6	162000.84
VBROHV0050	52826758	1	170155.99	169941.39
VBRPEP0052	42691385	1	134801.06	161291.68
VBRROT0068	23604102	1	176843.17	185016.82
VBRSZI0062	57185590	1	191767.71	188973.33
VBRSZI0197	18180406	1	193773.43	191261.44
VBRSZI0204	17639734	1	192292.99	190144.23
VBRSZI0207	9513270	1	192248.5	190095.27
VBRSZI0213	10708278	1	192710.96	189694.84
VBRSZI0220	52913462	1	192698.17	189574.67
VBRSZI0235	6513974	1	192670.38	189782.47
VBRSZI0241	58942774	1	192719.31	189810.44
VBRSZI0243	27747638	1	192662	189660.29
VBRSZI0244	66544950	1	192653.43	189540.06
VBRSZI0248	44524854	1	192704.96	189655.81
VBRSZI0258	56845622	1	192709.01	189734.52
VBRSZI0273	42165558	1	192721.66	189842.02
VBRSZI0277	2581814	1	192653.76	189578.82
VBRSZI0278	29582646	1	192673.86	189813.62
VBRSZI0283	61302070	1	192700.3	189614.47
VBRSZI0284	39019830	1	192551.66	189723.5
VBRSZI0292	61039926	1	192667.87	189699.98
VBRSZI0297	14902582	1	192720.43	189774.91
VBRSZI0315	10970422	1	192659.86	189622.58
VBRSZI0325	40068406	1	192672.27	189738.96
VBRSZI0333	31484214	1	193313.08	191233.8
VBRSZI0400	63137078	1	192684.62	189848.47
VBRSZI0401	3368246	1	192560.24	189883.41
VBRSZI0433	54321206	1	194118.34	191519.69
VBRSZI0433	54321206	1	194118.34	191519.69
VBRSZI0435	24339766	1	192561.23	189804.33
VBRTRE0216	35384150	1	177442.17	189140.17
VBRTRV0025	22509830	1	161643.78	168275.27
VBRZOU0028	4358630	1	203536.91	169899.48
VBRZOU0046	42107366	1	203638.6	169930.62
WVLBLA0081	57793205	1	65308	224256.18
WVLBLA0206	16964277	1	65105.12	224203.64
WVLBRD0028	65349745	1	53895.11	216297.61
WVLBRD0031	29657201	1	54183.3	216607.18
WVLBRD0035	27338865	1	54259.18	216338
WVLBRD0039	21571697	1	53854.62	216280.15
WVLBRD0077	12388465	1	53286.89	217365.24
WVLBRD0078	67697	1	53448.03	217232.24
WVLBRD0088	862321	1	54169.89	216168.68
WVLBRD0089	17639537	1	54215.62	216170.48
WVLBRN0145	37229633	1	75665.92	200444.66
WVLBRN0148	7869505	1	75699.59	200517.66
WVLBRN0165	13112385	1	75756.23	200548.54
WVLBRN0185	15209537	1	75636.81	200503.54
WVLBRN0192	59249729	1	75734.53	200627.92
WVLBRN0240	19441729	1	74203.41	200627.12
WVLBRN0241	59418689	1	74193.05	200680.51
WVLBRN0392	50849857	1	74799.32	200232.62
WVLBRN0417	45618241	1	75744.29	200520.68
WVLBRN0422	39905345	1	74555.89	200469.27
WVLBRU0368	37739189	1	65727.8	224429.97
WVLBRU0369	65133237	1	65520.75	224370.85
WVLBRU0374	24701621	1	66668.24	224775.02
WVLBRU0791	55073461	1	66357.13	224659.2
WVLBRU0795	63167157	1	66020.63	224532.42
WVLBRU1212	1053121	1	72656.17	210502.55
WVLDAM0070	14665153	1	74079.27	216614.72
WVLDAM0090	18261441	1	73659.06	216271.68
WVLDEH0007	8125877	1	59338.83	220797.8
WVLDEH0011	27690421	1	57566.94	219954.36
WVLDEH0012	14878133	1	58690.86	220381.49
WVLDEH0013	31560705	1	55147.56	218336.07
WVLDEH0018	56477809	1	54096.21	217743.87
WVLDEH0024	30656625	1	54583.19	218010.47
WVLDEH0025	59872257	1	55247.76	218490.04
WVLDEH0029	60920833	1	55100.88	218400.66
WVLDEH0031	62231553	1	54934.49	218284.64
WVLDEH0220	10288565	1	59444.39	221437.93
WVLDEH0221	27065781	1	59426.63	221429.41
WVLDEH0238	31446453	1	58790.16	220723.79
WVLDEH0242	13739445	1	56188.28	218605.33
WVLDEH0339	63636917	1	58641.99	220452.21
WVLDEP0001	48292017	1	24569.25	196531.31
WVLDEP0003	33743025	1	24779.13	196815.79
WVLDEP0007	12968113	1	24705.68	196386.95
WVLDEP0008	11296945	1	25582.11	197043.47
WVLDEP0012	3039409	1	25613.92	196976.96
WVLDEP0014	59633841	1	23936.2	195963.79
WVLDEP0015	37249201	1	25335.27	196790.45
WVLDEP0019	42856625	1	23928.55	195993.89
WVLDEP0028	36886705	1	26731.55	200546.76
WVLDEP0032	57496753	1	22724.53	198933.2
WVLDEP0036	61707441	1	23132.25	198145.15
WVLDEP0037	51713201	1	23339.54	199379.12
WVLDEP0042	4347057	1	22958.67	198406.05
WVLDEP0045	65950897	1	22756.95	198386.11
WVLDEP0047	21845169	1	22723.59	199084.99
WVLDEP0049	43918513	1	24097.78	198283.33
WVLDEP0051	25007281	1	23090.34	198249.65
WVLDEP0053	54792369	1	23003.88	198071.2
WVLDEP0054	36299953	1	26052.92	199386.23
WVLDEP0056	6444209	1	22848.27	198445.75
WVLDEP0057	19027121	1	22798.07	198419.8
WVLDEP0058	29725873	1	23331.74	198203.98
WVLDEP0060	4380849	1	26732.05	200495.96
WVLDEP0061	14832817	1	22869.31	198422.91
WVLDEP0062	47027377	1	23282.99	198292.11
WVLDEP0065	22910129	1	23183.72	198202.54
WVLDEP0067	20812977	1	23164.15	198291.22
WVLDEP0068	50746545	1	22796.76	198315.66
WVLDEP0070	18097329	1	24292.94	199026.49
WVLDEP0073	51205297	1	22781.51	199064.32
WVLDEP0074	2970801	1	22783.96	199000.42
WVLDEP0075	144561	1	25946.55	200461.67
WVLDEP0096	6156465	1	24048.22	195994.42
WVLDEP0097	17813681	1	23891.44	196079.08
WVLDEP0098	48484529	1	23817.24	196231.05
WVLDEP0099	50319537	1	24036.88	196305.57
WVLDEP0101	4609201	1	22684.72	198321.86
WVLDEP0102	42357937	1	22759.32	198296.24
WVLDEP0103	40293553	1	22582.52	199145.63
WVLDEP0106	50156721	1	22550.79	199125.01
WVLDEP0111	35005617	1	24187.74	198570.49
WVLDEP0118	50913457	1	24270.95	196321.63
WVLDEP0119	6209713	1	24276.58	196027.6
WVLDEP0120	5562545	1	24385.72	196110.89
WVLDEP0121	45408433	1	24468.12	196154.08
WVLDEP0130	4761777	1	26266.19	199208.08
WVLDEP0166	46573745	1	27041.08	200027.78
WVLDEP0167	2135217	1	23869.56	198222.23
WVLDIK0136	36543985	1	44602.29	186987.07
WVLDIK0153	65873137	1	42343.41	196953.39
WVLDIK0187	26027249	1	42403.3	196992.29
WVLDIK0219	5818609	1	42520.17	196967.74
WVLDIK0771	30735857	1	44059.08	187768.97
WVLDIK1027	38927857	1	44262.15	187097.01
WVLDIK1044	14207217	1	42556.67	197050.23
WVLHAR0110	3078817	1	75857.02	170420.24
WVLHAR0329	9321121	1	76329.17	170778.61
WVLHOU0087	21046225	1	50913.75	184408
WVLHOU0157	17471985	1	40444.69	186678.41
WVLHOU0561	49619921	1	50972.66	184326.01
WVLIEP0748	49302865	1	46823.63	168655.23
WVLJAB0084	33603329	1	61408.6	205358.06
WVLJAB0116	33222401	1	60753.8	204695.65
WVLJAB0134	62451457	1	60899.64	205107.01
WVLJAB0148	43826945	1	61447.34	205580.2
WVLJAB0157	46546689	1	60950.49	205262.62
WVLJAB0171	59916033	1	61295.6	205238.09
WVLJAB0174	2244353	1	61447.19	205182.66
WVLJAB0190	27410177	1	61401.53	205239.79
WVLJAB0196	65781505	1	61554.56	205303.97
WVLJAB0205	26799873	1	60923.92	205178.24
WVLJAB0206	55885569	1	60977.04	205730.41
WVLKNO0001	63061301	1	77668.1	227255.05
WVLKNO0002	23330101	1	77984.82	228524.03
WVLKNO0003	29056565	1	79490.89	228893.29
WVLKNO0004	35732789	1	77613.47	227623.3
WVLKNO0006	55262517	1	77984.47	227644.91
WVLKNO0008	61353269	1	77097.26	227070.16
WVLKNO0009	37584181	1	78816.11	227956.71
WVLKNO0010	7601461	1	78089.9	228336.72
WVLKNO0011	28671285	1	78657.74	228217.27
WVLKNO0012	46787893	1	77224.66	228126.08
WVLKNO0014	47451701	1	79603.78	228245.1
WVLKNO0015	4767029	1	78371.32	227688.97
WVLKNO0016	19934517	1	77029.87	227037.24
WVLKNO0018	6110517	1	77503.46	227557.01
WVLKNO0019	15547701	1	77505.52	227734.92
WVLKNO0020	29363765	1	79825.66	228215.83
WVLKNO0021	48856373	1	78518.41	228135.85
WVLKNO0022	26934581	1	78217.62	228239.37
WVLKNO0023	49491253	1	76715.43	227177.9
WVLKNO0024	66026805	1	78924.78	227941.18
WVLKNO0025	27524405	1	78093.35	228495.26
WVLKNO0026	54476085	1	78179.78	227345.29
WVLKNO0027	40452149	1	77972.92	226736.99
WVLKNO0028	18939189	1	77685.98	228253.04
WVLKNO0030	56081717	1	79016.23	227656.05
WVLKNO0032	40434997	1	77478.16	228070.2
WVLKNO0033	34815285	1	77963.33	227470.88
WVLKNO0034	59817269	1	78771.38	227735.19
WVLKNO0037	56048949	1	78223.42	227693.14
WVLKNO0039	29949237	1	77457.84	228292.65
WVLKNO0041	46595381	1	77956.87	227822.25
WVLKNO0043	63634741	1	78157.33	228090.12
WVLKNO0044	64224565	1	77911.12	228415.21
WVLKNO0045	45972789	1	78735.26	227943.39
WVLKNO0048	50298165	1	78985.54	227927.49
WVLKNO0049	33078581	1	78539.85	227740.76
WVLKNO0052	64175413	1	77896.27	227530.68
WVLKNO0053	65518901	1	78911.95	227670.2
WVLKNO0054	39943477	1	78528.67	227944.1
WVLKNO0055	60128565	1	78780.42	228291.4
WVLKNO0056	37797173	1	78810.74	227646.92
WVLKNO0058	13233461	1	77259.33	228112.17
WVLKNO0059	40434997	1	77482.39	228091.1
WVLKNO0061	14728501	1	78651.71	227750.57
WVLKNO0065	27983157	1	78254.69	228151.03
WVLKNO0066	4603189	1	77544.09	227221.13
WVLKNO0067	7388469	1	78659.25	227575.7
WVLKNO0126	60037173	1	72083	226252.62
WVLKNO0171	44449845	1	77672.2	226041.57
WVLKNO0177	43208757	1	77064.5	226719.72
WVLKNO0182	62996533	1	78332.28	226467.55
WVLKNO0195	56049717	1	77781.86	226520.46
WVLKNO0197	27738165	1	77610.8	226275.8
WVLKNO0205	14635061	1	76961.61	226440.09
WVLKNO0246	57626677	1	76836.36	226428.38
WVLKNO0257	24068149	1	77396.76	226593.86
WVLKNO0264	46140981	1	79880.84	228242.14
WVLKNO0265	13139253	1	78535.9	228422.05
WVLKNO0268	50543925	1	78012.51	227315.99
WVLKNO0269	52641077	1	77855.42	227326.4
WVLKNO0270	48315701	1	77681.37	227576.9
WVLKNO0271	10566965	1	77708.52	227654.49
WVLKNO0272	30489909	1	77744.83	227756.27
WVLKNO0273	64044341	1	77740.49	227776.12
WVLKNO0274	8191285	1	77656.31	227807.75
WVLKNO0275	24968501	1	77671.05	227846.38
WVLKNO0276	31259957	1	77828.7	227879.93
WVLKNO0277	47004981	1	77416.19	227593.21
WVLKNO0278	47004981	1	77416.85	227613.94
WVLKNO0279	6110517	1	77511.45	227573.24
WVLKNO0280	29179189	1	77374.74	227747.98
WVLKNO0281	54345013	1	77391.14	227747.94
WVLKNO0282	8207669	1	77343.07	227692.6
WVLKNO0283	55393589	1	77326.37	227671.28
WVLKNO0284	15609141	1	77309.1	227726.42
WVLKNO0285	21560629	1	77557.59	228263.61
WVLKNO0288	21884213	1	76920.11	227856.29
WVLKNO0289	34467125	1	76890.36	227877.72
WVLKNO0292	42663221	1	78143.15	228163.29
WVLKNO0307	58518837	1	76802.69	227806.37
WVLKNO0308	8269109	1	77155.47	227703.42
WVLKNO0309	36580661	1	77228.61	227736.16
WVLKNO0310	59571509	1	77631.33	228049.76
WVLKNO0311	40582453	1	77865.43	227663.57
WVLKNO0363	54246709	1	79306.52	227780.47
WVLKNO0364	48463157	1	79322.99	227878.89
WVLKNO0365	228661	1	79255.83	227984.4
WVLKNO0374	36404533	1	78961.15	228151.83
WVLKNO0380	18382133	0	78573.13	228532.66
WVLKOK0001	26390321	1	33337.3	203866.54
WVLKOK0007	62228657	1	28323.74	199972.16
WVLKOK0010	1830705	1	32508.81	203689.1
WVLKOK0013	53165873	1	30743.06	202709.34
WVLKOK0014	60586161	1	29815.56	201737.68
WVLKOK0017	23197873	1	28715.39	200382.57
WVLKOK0019	47312689	1	32496	204165.83
WVLKOK0021	18380977	1	30090.33	201890.79
WVLKOK0028	37550257	1	28476.06	200236.01
WVLKOK0029	60094641	1	28518.55	200638.37
WVLKOK0041	60927793	1	33620.3	203309.53
WVLKOK0042	28978993	1	33538.26	202812.89
WVLKOK0049	11335857	1	28550.09	200300.37
WVLKOK0053	38072113	1	33252.39	203246.75
WVLKOK0063	6057777	1	32976.24	202803.63
WVLKOK0065	31258801	1	28638.74	200303.2
WVLKOK0068	37484721	1	28732.13	201021.7
WVLKOK0075	23197873	1	28706.64	200408.88
WVLKOK0078	64253745	1	33167.81	202917.28
WVLKOK0089	39796529	1	30812.51	202343.64
WVLKOK0098	20773041	1	28446.48	200262.86
WVLKOK0111	40800049	1	32736.99	204303.01
WVLKOK0114	21704497	1	33322.18	202610.39
WVLKOK0116	56490161	1	29002.67	200474.9
WVLKOK0124	43859761	1	30684.03	202286.35
WVLKOK0125	3567409	1	33019.14	202448.3
WVLKOK0129	56012593	1	33527.28	204015.8
WVLKOK0130	8841393	1	27985.52	199818.32
WVLKOK0132	11353905	1	30571.82	202373.55
WVLKOK0133	13899697	1	30777.81	202198.25
WVLKOK0141	48115505	1	33650.75	203004.37
WVLKOK0148	13668145	1	33106.46	204394.46
WVLKOK0150	33697585	1	33578.3	202838.15
WVLKOK0172	41711793	1	29879.21	201788.82
WVLMID0075	35480945	1	42917.08	210667.65
WVLMID0089	16222833	1	38626.69	205275.53
WVLMID0103	6774385	1	39243.92	208154.21
WVLMID0117	34818673	1	38551.04	205336.92
WVLMID0123	33783409	1	39994.45	208680.43
WVLMID0135	15099697	1	38144.12	205491.07
WVLMID0136	23166577	1	39930.46	208579.43
WVLMID0204	18054769	1	39971.24	208757.78
WVLMID0205	64323185	1	39834.56	208677.68
WVLMID0208	64138033	1	37379.5	207064.92
WVLMID0209	51555121	1	37302.18	207050.08
WVLMID0210	42117937	1	37185.97	206964.08
WVLMID0211	58895153	1	37187.16	206993.26
WVLMID0212	37923633	1	37209.79	207015.09
WVLMID0219	52644465	1	38496.83	205480
WVLMID0220	25381489	1	38592.13	205497.1
WVLNWP0001	30312241	1	34799.61	203577.81
WVLNWP0009	26113841	1	34743.93	204464.82
WVLNWP0016	54802225	1	36224.13	205411.57
WVLNWP0023	9336625	1	34727.83	204505.35
WVLNWP0026	13317937	1	35556.78	205966.77
WVLNWP0029	63862577	1	34774.18	204418.72
WVLNWP0032	14055217	1	34782.99	204588.45
WVLNWP0039	48133937	1	34662.77	204488.41
WVLNWP0041	61749041	1	35875.2	205929.71
WVLNWP0043	46561073	1	34683.48	204520.02
WVLNWP0046	56522545	1	34695.32	204436.77
WVLNWP0077	28391217	1	35589.35	205728.09
WVLNWP0094	54429489	0	34632.55	203536.73
WVLOSK0053	21870657	1	71200.04	201524.26
WVLOSK0059	60149121	1	70229.55	197838.38
WVLOSK0186	31730625	1	72267.23	206127.51
WVLOSK0273	61663297	1	74260.18	200465.55
WVLOSK0346	15018945	1	72920.51	205541.17
WVLOSK0350	48970689	1	73525.77	205352.56
WVLOSK0526	16591809	1	73042.09	205621.98
WVLOSK0532	16067521	0	72914.9	205728.02
WVLOSK0614	1428865	1	70198.53	197750.02
WVLOSK0692	41495489	1	73002.63	205489.21
WVLOSK0694	34155457	1	73103.21	205438.12
WVLRUI0009	23740481	1	78286.66	196636.19
WVLWIN0144	29769793	1	78140.77	197073.65
WVLZED0036	59653889	1	61338.99	204852.26
WVLZED0171	1523457	1	61733.95	204446.73
WVLZED0500	63586049	1	61151.85	204845.99
