polygon_id;point_code_vervang;grts_ranking;rank_rel_polygon;rank_rel_buffer;x;y
554127_v2018;780114_1;59303760;9;;242813,59;196590,11
554127_v2018;780114_1;59434832;10;;242749,59;196558,11
560921_v2018;1433269_1;17686196;1;1;69373,59;220494,11
560921_v2018;1433269_1;38133428;2;2;69437,59;220558,11
560921_v2018;1433269_1;43376308;3;3;69437,59;220494,11
560921_v2018;1433269_1;43900596;4;4;69373,59;220526,11
560921_v2018;1433269_1;51240628;5;;69341,59;220494,11
561093_v2018;1238166_1;9626774;1;1;168093,59;206926,11
561093_v2018;1238166_1;14869654;2;2;168061,59;206830,11
561093_v2018;1238166_1;19063958;3;3;168061,59;206894,11
561093_v2018;1238166_1;30598294;4;4;168125,59;206862,11
561093_v2018;1238166_1;31646870;5;5;168061,59;206862,11
561093_v2018;1238166_1;42132632;6;6;168157,59;206958,11
561093_v2018;1238166_1;42460312;7;7;168061,59;206798,11
561093_v2018;1238166_1;43181208;8;8;168125,59;206926,11
561093_v2018;1238166_1;47375512;9;9;168093,59;206830,11
561093_v2018;1238166_1;50521240;10;10;168125,59;206958,11
561093_v2018;1238166_1;59958424;11;11;168093,59;206894,11
561093_v2018;1238166_1;64152728;12;12;168093,59;206862,11
562413_v2018;48897_1;2866945;2;1;61469,59;205390,11
562413_v2018;48897_1;4243201;3;2;61341,59;205390,11
562413_v2018;48897_1;6340353;5;3;61309,59;205326,11
562413_v2018;48897_1;7061249;6;4;61469,59;205326,11
562413_v2018;48897_1;8437505;7;5;61373,59;205294,11
562413_v2018;48897_1;9486081;9;6;61309,59;205454,11
562413_v2018;48897_1;10206977;10;7;61469,59;205486,11
562413_v2018;48897_1;11583233;12;8;61373,59;205422,11
562413_v2018;48897_1;12631809;14;9;61405,59;205326,11
562413_v2018;48897_1;14728961;16;10;61309,59;205358,11
562413_v2018;48897_1;15777537;18;11;61437,59;205422,11
562413_v2018;48897_1;16826112;20;12;61437,59;205358,11
562413_v2018;48897_1;19644160;23;13;61501,59;205390,11
562413_v2018;48897_1;19971840;25;14;61437,59;205486,11
562413_v2018;48897_1;21020416;26;15;61373,59;205390,11
562413_v2018;48897_1;22789888;27;16;61501,59;205422,11
562413_v2018;48897_1;24166144;29;17;61373,59;205486,11
562413_v2018;48897_1;29409024;33;18;61405,59;205294,11
562413_v2018;48897_1;31506176;34;19;61309,59;205390,11
562413_v2018;48897_1;32554752;35;20;61405,59;205454,11
562413_v2018;48897_1;34651904;38;21;61309,59;205486,11
562413_v2018;48897_1;36421376;39;22;61501,59;205358,11
562413_v2018;48897_1;36749056;41;23;61405,59;205486,11
562413_v2018;48897_1;37797632;43;24;61341,59;205358,11
562413_v2018;48897_1;39567104;44;25;61469,59;205422,11
562413_v2018;48897_1;39894784;45;26;61309,59;205294,11
562413_v2018;48897_1;40615680;46;27;61501,59;205326,11
562413_v2018;48897_1;41991936;48;28;61373,59;205326,11
562413_v2018;48897_1;43761408;50;29;61501,59;205486,11
562413_v2018;48897_1;45137664;53;30;61341,59;205454,11
562413_v2018;48897_1;46186240;55;31;61437,59;205326,11
562413_v2018;48897_1;49331968;58;32;61405,59;205422,11
562413_v2018;48897_1;50380544;60;33;61437,59;205390,11
562413_v2018;48897_1;53198592;63;34;61469,59;205358,11
562413_v2018;48897_1;56344320;64;35;61501,59;205454,11
562413_v2018;48897_1;57392896;66;36;61469,59;205294,11
562413_v2018;48897_1;58769152;67;37;61341,59;205294,11
562413_v2018;48897_1;59817728;69;38;61309,59;205422,11
562413_v2018;48897_1;61914880;72;39;61373,59;205454,11
562413_v2018;48897_1;66109184;75;40;61437,59;205454,11
562413_v2018;769793_1;1818369;1;1;61533,59;205454,11
562413_v2018;769793_1;4964097;4;2;61661,59;205422,11
562413_v2018;769793_1;9158401;8;3;61629,59;205518,11
562413_v2018;769793_1;11255553;11;4;61565,59;205390,11
562413_v2018;769793_1;12304129;13;5;61661,59;205390,11
562413_v2018;769793_1;14401281;15;6;61533,59;205486,11
562413_v2018;769793_1;15449857;17;7;61565,59;205326,11
562413_v2018;769793_1;16498433;19;8;61629,59;205358,11
562413_v2018;769793_1;17547008;21;9;61597,59;205454,11
562413_v2018;769793_1;18595584;22;10;61565,59;205454,11
562413_v2018;769793_1;19644160;23;11;61501,59;205390,11
562413_v2018;769793_1;22789888;27;12;61501,59;205422,11
562413_v2018;769793_1;25935616;30;13;61629,59;205486,11
562413_v2018;769793_1;28032768;31;14;61533,59;205358,11
562413_v2018;769793_1;29081344;32;15;61693,59;205358,11
562413_v2018;769793_1;33275648;36;16;61597,59;205358,11
562413_v2018;769793_1;34324224;37;17;61629,59;205454,11
562413_v2018;769793_1;36421376;39;18;61501,59;205358,11
562413_v2018;769793_1;37469952;42;19;61597,59;205326,11
562413_v2018;769793_1;40615680;46;20;61501,59;205326,11
562413_v2018;769793_1;42712832;49;21;61597,59;205486,11
562413_v2018;769793_1;43761408;50;22;61501,59;205486,11
562413_v2018;769793_1;44809984;52;23;61533,59;205390,11
562413_v2018;769793_1;45858560;54;24;61661,59;205358,11
562413_v2018;769793_1;47955712;56;25;61565,59;205518,11
562413_v2018;769793_1;49004288;57;26;61533,59;205326,11
562413_v2018;769793_1;50052864;59;27;61629,59;205390,11
562413_v2018;769793_1;51101440;61;28;61629,59;205422,11
562413_v2018;769793_1;52150016;62;29;61565,59;205422,11
562413_v2018;769793_1;56344320;64;30;61501,59;205454,11
562413_v2018;769793_1;59490048;68;31;61597,59;205518,11
562413_v2018;769793_1;60538624;70;32;61501,59;205518,11
562413_v2018;769793_1;61587200;71;33;61565,59;205358,11
562413_v2018;769793_1;62635776;73;34;61693,59;205390,11
562413_v2018;769793_1;64732928;74;35;61533,59;205518,11
562413_v2018;769793_1;66830080;76;36;61597,59;205390,11
578141_v2018;814517_1;13397429;1;1;61597,59;221966,11
578141_v2018;814517_1;19688884;2;2;61597,59;222062,11
578141_v2018;814517_1;35417524;3;3;61565,59;221934,11
578141_v2018;814517_1;53243316;4;4;61629,59;222062,11
578141_v2018;814517_1;63729076;5;5;61597,59;221934,11
578141_v2018;814517_1;64777652;6;6;61565,59;222030,11
584942_v2020;832158_1;5026462;1;1;181309,59;219790,11
584942_v2020;832158_1;6075038;2;;181309,59;219726,11
584942_v2020;832158_1;7123614;3;;181405,59;219726,11
584942_v2020;832158_1;10269342;4;;181341,59;219694,11
584942_v2020;832158_1;13415070;5;2;181341,59;219758,11
584942_v2020;832158_1;14463646;6;;181277,59;219662,11
584942_v2020;832158_1;16560798;7;;181437,59;219758,11
584942_v2020;832158_1;17609374;8;3;181277,59;219822,11
584942_v2020;832158_1;18657950;9;;181373,59;219630,11
584942_v2020;832158_1;22852254;10;;181277,59;219726,11
584942_v2020;832158_1;27046558;11;;181341,59;219726,11
584942_v2020;832158_1;30192286;12;4;181373,59;219758,11
584942_v2020;832158_1;33338014;13;;181405,59;219758,11
584942_v2020;832158_1;34386592;14;5;181309,59;219854,11
584942_v2020;832158_1;35435168;15;;181373,59;219662,11
584942_v2020;832158_1;39629472;16;;181309,59;219694,11
584942_v2020;832158_1;43823776;17;;181373,59;219694,11
584942_v2020;832158_1;52212384;18;;181341,59;219662,11
584942_v2020;832158_1;56406688;19;;181277,59;219694,11
584942_v2020;832158_1;57455264;20;;181405,59;219694,11
584942_v2020;832158_1;60600992;21;;181373,59;219726,11
584942_v2020;832158_1;63746720;22;6;181341,59;219790,11
584942_v2020;832158_1;64795296;23;;181309,59;219662,11
585691_v2016;1007570_1;15949778;1;1;233053,59;194766,11
585691_v2016;1007570_1;37707728;2;2;233085,59;194798,11
585691_v2016;1007570_1;49504208;3;3;233085,59;194766,11
589225_v2016;1479349_1;11965109;1;1;64701,59;220430,11
589225_v2016;1479349_1;22450868;2;2;64637,59;220462,11
589225_v2016;1479349_1;28742324;3;3;64701,59;220398,11
589234_v2016;1445557_1;14028469;1;1;69053,59;221582,11
589234_v2016;1445557_1;52825780;2;2;69021,59;221518,11
590686_v2018;1163822_1;34718256;1;1;195389,59;220078,11
590686_v2018;1163822_1;38912560;2;2;195421,59;220046,11
590909_v2018;1116790_1;1722998;1;1;215549,59;209294,11
590909_v2018;1116790_1;5311094;2;2;215645,59;209326,11
590909_v2018;1116790_1;6359670;3;3;215581,59;209230,11
590909_v2018;1116790_1;9505398;4;4;215613,59;209358,11
590909_v2018;1116790_1;10553974;5;5;215677,59;209230,11
590909_v2018;1116790_1;13699702;6;6;215581,59;209294,11
590909_v2018;1116790_1;15239798;7;7;215581,59;209390,11
590909_v2018;1116790_1;23136886;8;8;215581,59;209198,11
590909_v2018;1116790_1;26282614;9;9;215581,59;209358,11
590909_v2018;1116790_1;26888822;10;10;215549,59;209358,11
590909_v2018;1116790_1;27331190;11;11;215645,59;209198,11
590909_v2018;1116790_1;27970166;12;12;215549,59;209390,11
590909_v2018;1116790_1;30476918;13;13;215581,59;209262,11
590909_v2018;1116790_1;32017014;14;14;215613,59;209390,11
590909_v2018;1116790_1;34671224;15;15;215645,59;209262,11
590909_v2018;1116790_1;35277432;16;16;215549,59;209262,11
590909_v2018;1116790_1;39914104;17;17;215613,59;209230,11
590909_v2018;1116790_1;43059832;18;18;215581,59;209326,11
590909_v2018;1116790_1;43666040;19;19;215549,59;209326,11
590909_v2018;1116790_1;44108408;20;20;215677,59;209198,11
590909_v2018;1116790_1;44714616;21;21;215549,59;209230,11
590909_v2018;1116790_1;47254136;22;22;215613,59;209294,11
590909_v2018;1116790_1;51448440;23;23;215677,59;209262,11
590909_v2018;1116790_1;56691320;24;24;215613,59;209198,11
590909_v2018;1116790_1;59837048;25;25;215613,59;209326,11
590909_v2018;1116790_1;60885624;26;26;215645,59;209230,11
590909_v2018;1116790_1;61491832;27;27;215549,59;209198,11
590909_v2018;1116790_1;61934200;28;28;215709,59;209198,11
590909_v2018;1116790_1;64031352;29;29;215613,59;209262,11
599475_v2018;529473_2;3216449;1;1;75645,59;200750,11
599475_v2018;529473_2;11473985;2;;75837,59;200526,11
599475_v2018;529473_2;21042240;3;2;75677,59;200718,11
599582_v2018;711945_1;4906249;1;1;117853,59;207662,11
599582_v2018;711945_1;9100553;2;2;117853,59;207630,11
599582_v2018;711945_1;17489160;3;3;117821,59;207662,11
599582_v2018;711945_1;21683464;4;4;117853,59;207694,11
599582_v2018;711945_1;34266376;5;5;117789,59;207662,11
599582_v2018;711945_1;37412104;6;6;117821,59;207726,11
599582_v2018;711945_1;38460680;7;7;117885,59;207694,11
599582_v2018;711945_1;41606408;8;8;117853,59;207726,11
599582_v2018;711945_1;51043592;9;9;117789,59;207694,11
610941_v2020;3560662_1;13313238;1;1;175677,59;212078,11
610941_v2020;3560662_1;16143574;2;2;175581,59;212014,11
610941_v2020;3560662_1;21386454;3;3;175613,59;212078,11
610941_v2020;3560662_1;32920790;4;4;175613,59;212014,11
610941_v2020;3560662_1;41309400;5;5;175549,59;212046,11
610941_v2020;3560662_1;49698008;6;6;175581,59;212046,11
610941_v2020;3560662_1;52110552;7;7;175645,59;212046,11
610941_v2020;3560662_1;66475224;8;8;175613,59;212046,11
611705_v2014;4155670_1;15952150;1;1;164157,59;189134,11
611705_v2014;4155670_1;66283800;2;2;164125,59;189134,11
623948_v2014;5540438_1;18123350;1;1;174173,59;197518,11
623948_v2014;5540438_1;26511958;2;2;174173,59;197550,11
623948_v2014;5540438_1;43289176;3;3;174205,59;197550,11
623948_v2014;5540438_1;55872088;4;4;174141,59;197550,11
623948_v2014;5540438_1;60066392;5;5;174173,59;197582,11
628847_v2020;1370870_1;18148086;1;1;190269,59;209902,11
628847_v2020;1370870_1;22276854;2;2;190269,59;209870,11
628866_v2020;4713206_1;7858934;1;1;190077,59;209550,11
628866_v2020;4713206_1;20441846;2;;190045,59;209582,11
628866_v2020;4713206_1;21490422;3;2;190205,59;209614,11
628866_v2020;4713206_1;29879030;4;3;190141,59;209550,11
628866_v2020;4713206_1;38267640;5;4;190205,59;209582,11
628866_v2020;4713206_1;41413368;6;5;190077,59;209518,11
628866_v2020;4713206_1;42461944;7;6;190173,59;209550,11
628866_v2020;4713206_1;46656248;8;7;190109,59;209550,11
628945_v2020;906998_1;5101302;1;1;189661,59;209710,11
629173_v2020;6428406_1;52565752;1;1;189885,59;208622,11
629428_v2020;755934_1;5167326;1;1;161629,59;224750,11
629428_v2020;755934_1;6785246;2;2;161565,59;224686,11
629428_v2020;755934_1;7264478;3;;161693,59;224782,11
629428_v2020;755934_1;9361630;4;3;161597,59;224750,11
629428_v2020;755934_1;17533150;5;4;161501,59;224622,11
629428_v2020;755934_1;18581726;6;5;161501,59;224590,11
629428_v2020;755934_1;21944542;7;;161661,59;224782,11
629428_v2020;755934_1;32430302;8;;161725,59;224814,11
629428_v2020;755934_1;40339680;9;6;161597,59;224718,11
629428_v2020;755934_1;43747552;10;7;161469,59;224590,11
629428_v2020;755934_1;49207520;11;;161725,59;224846,11
629428_v2020;755934_1;51087584;12;8;161533,59;224622,11
629428_v2020;755934_1;55498976;13;;161661,59;224750,11
629428_v2020;755934_1;57116896;14;9;161597,59;224686,11
629428_v2020;755934_1;65505504;15;10;161565,59;224654,11
629428_v2020;755934_1;65984736;16;;161693,59;224814,11
630584_v2020;1467894_1;353782;1;1;197629,59;203310,11
630584_v2020;1467894_1;4548086;2;2;197629,59;203278,11
630584_v2020;1467894_1;5809654;3;3;197629,59;203182,11
630584_v2020;1467894_1;14050806;4;4;197693,59;203310,11
630584_v2020;1467894_1;17130998;5;5;197597,59;203310,11
630584_v2020;1467894_1;18245110;6;6;197661,59;203278,11
630584_v2020;1467894_1;21325302;7;7;197597,59;203278,11
630584_v2020;1467894_1;22586870;8;8;197629,59;203214,11
630584_v2020;1467894_1;26633718;9;9;197725,59;203342,11
630584_v2020;1467894_1;33269238;10;10;197661,59;203214,11
630584_v2020;1467894_1;35022328;11;11;197693,59;203246,11
630584_v2020;1467894_1;38102520;12;12;197597,59;203246,11
630584_v2020;1467894_1;39216632;13;13;197725,59;203278,11
630584_v2020;1467894_1;39364088;14;14;197597,59;203214,11
630584_v2020;1467894_1;43410936;15;15;197725,59;203310,11
630584_v2020;1467894_1;47605240;16;16;197661,59;203310,11
630584_v2020;1467894_1;50046456;17;17;197693,59;203214,11
630584_v2020;1467894_1;51799544;18;18;197661,59;203246,11
630584_v2020;1467894_1;54879736;19;19;197629,59;203246,11
630584_v2020;1467894_1;56141304;20;20;197597,59;203182,11
630584_v2020;1467894_1;64382456;21;21;197693,59;203342,11
630584_v2020;1467894_1;66823672;22;22;197661,59;203182,11
632389_v2020;1554390_1;14137302;1;1;185693,59;209870,11
632389_v2020;1554390_1;35108824;2;2;185629,59;209870,11
632389_v2020;1554390_1;49657816;3;3;185629,59;209902,11
632389_v2020;1554390_1;66435032;4;4;185661,59;209902,11
632417_v2020;1558262_1;34064120;1;1;186013,59;210254,11
632417_v2020;1558262_1;50841336;2;2;186013,59;210222,11
637786_v2020;1761910_1;5956214;1;1;215645,59;205294,11
637786_v2020;1761910_1;9101942;2;2;215677,59;205422,11
637786_v2020;1761910_1;10150518;3;3;215677,59;205390,11
637786_v2020;1761910_1;22733430;4;4;215677,59;205294,11
637786_v2020;1761910_1;25879158;5;5;215645,59;205422,11
637786_v2020;1761910_1;39510648;6;6;215645,59;205326,11
637786_v2020;1761910_1;43704952;7;7;215645,59;205390,11
637786_v2020;1761910_1;47899256;8;8;215613,59;205358,11
637786_v2020;1761910_1;48947832;9;9;215709,59;205422,11
637786_v2020;1761910_1;52093560;10;10;215613,59;205294,11
637786_v2020;1761910_1;60482168;11;11;215645,59;205358,11
637793_v2020;1008246_1;21979766;1;1;215645,59;205230,11
637793_v2020;1008246_1;30368374;3;2;215581,59;205198,11
637793_v2020;1008246_1;51339896;5;3;215581,59;205230,11
637793_v2020;1745526_1;21979766;1;1;215645,59;205230,11
637793_v2020;1745526_1;30368374;3;2;215581,59;205198,11
637793_v2020;1745526_1;51339896;5;3;215581,59;205230,11
638988_v2020;1489106_1;26654930;1;1;218941,59;198670,11
638988_v2020;1489106_1;35043536;2;2;218909,59;198734,11
638988_v2020;1489106_1;36354256;3;3;218877,59;198702,11
638988_v2020;1489106_1;51820752;4;4;218941,59;198702,11
638988_v2020;1489106_1;53131472;5;5;218877,59;198734,11
638988_v2020;1489106_1;60209360;6;6;218909,59;198670,11
639281_v2020;182482_1;9619666;1;1;219005,59;200206,11
639281_v2020;182482_1;13813970;2;2;219005,59;200270,11
639281_v2020;182482_1;16959698;3;3;219037,59;200238,11
639281_v2020;182482_1;22202578;4;4;218941,59;200238,11
639281_v2020;182482_1;25786578;5;;218973,59;200142,11
639281_v2020;182482_1;26396882;6;5;219005,59;200174,11
639281_v2020;182482_1;30591186;7;6;219005,59;200238,11
639281_v2020;182482_1;43174096;8;7;218973,59;200174,11
639281_v2020;182482_1;47368400;9;8;218973,59;200238,11
639281_v2020;182482_1;59951312;10;9;218973,59;200206,11
639281_v2020;182482_1;63097040;11;10;219037,59;200206,11
640591_v2020;5186006_1;7741910;1;1;180317,59;216046,11
640591_v2020;5186006_1;9380310;2;2;180317,59;215982,11
640591_v2020;5186006_1;21963222;3;3;180285,59;216014,11
640591_v2020;5186006_1;26157526;4;4;180317,59;216014,11
640591_v2020;5186006_1;28713430;5;5;180285,59;216046,11
640591_v2020;5186006_1;38740440;6;6;180253,59;216014,11
640591_v2020;5186006_1;45490648;7;7;180253,59;216078,11
640591_v2020;5186006_1;55517656;8;8;180253,59;215982,11
640591_v2020;5186006_1;58073560;9;9;180349,59;216046,11
640591_v2020;5186006_1;62267864;10;10;180253,59;216046,11
640950_v2020;6300118_1;10494422;1;1;180221,59;215822,11
640950_v2020;6300118_1;18883030;2;2;180157,59;215822,11
640950_v2020;6300118_1;27271638;3;3;180189,59;215822,11
640950_v2020;6300118_1;60826072;4;4;180221,59;215790,11
640950_v2020;6300118_1;61809112;5;5;180253,59;215822,11
644396_v2020;4314870_2;8509174;1;1;189885,59;209806,11
646392_v2020;1045430_1;5239734;1;1;217949,59;198638,11
646392_v2020;1045430_1;5764022;2;2;217853,59;198638,11
646392_v2020;1045430_1;8385462;3;3;217917,59;198798,11
646392_v2020;1045430_1;9434038;4;4;217949,59;198734,11
646392_v2020;1045430_1;12579766;5;5;217949,59;198766,11
646392_v2020;1045430_1;13628342;6;6;217917,59;198638,11
646392_v2020;1045430_1;17822646;7;7;217917,59;198702,11
646392_v2020;1045430_1;22016950;8;8;217981,59;198638,11
646392_v2020;1045430_1;22541238;9;9;217821,59;198638,11
646392_v2020;1045430_1;25162678;10;10;217885,59;198766,11
646392_v2020;1045430_1;26211254;11;11;217949,59;198702,11
646392_v2020;1045430_1;29356982;12;12;217949,59;198798,11
646392_v2020;1045430_1;30405558;13;13;217885,59;198638,11
646392_v2020;1045430_1;30929846;14;14;217789,59;198638,11
646392_v2020;1045430_1;34599864;15;15;217917,59;198734,11
646392_v2020;1045430_1;35124152;16;16;217853,59;198702,11
646392_v2020;1045430_1;38794168;17;17;217949,59;198670,11
646392_v2020;1045430_1;39318456;18;18;217821,59;198670,11
646392_v2020;1045430_1;41939896;19;19;217885,59;198798,11
646392_v2020;1045430_1;42988472;20;20;217981,59;198734,11
646392_v2020;1045430_1;46134200;21;21;217981,59;198766,11
646392_v2020;1045430_1;47182776;22;22;217885,59;198670,11
646392_v2020;1045430_1;47707064;23;23;217789,59;198670,11
646392_v2020;1045430_1;51377080;24;24;217885,59;198702,11
646392_v2020;1045430_1;55571384;25;25;217981,59;198670,11
646392_v2020;1045430_1;56095672;26;26;217853,59;198670,11
646392_v2020;1045430_1;58717112;27;27;217917,59;198766,11
646392_v2020;1045430_1;59765688;28;28;217981,59;198702,11
646392_v2020;1045430_1;62911416;29;29;217981,59;198798,11
646392_v2020;1045430_1;63959992;30;30;217917,59;198670,11
662873_v2014;5960754_1;4912178;1;;220669,59;175182,11
662873_v2014;5960754_1;8057906;2;1;220637,59;175214,11
662873_v2014;5960754_1;20599858;3;;220701,59;175150,11
662873_v2014;5960754_1;20640818;4;2;220573,59;175214,11
662873_v2014;5960754_1;22737970;5;3;220541,59;175310,11
662873_v2014;5960754_1;35320880;6;4;220541,59;175246,11
662873_v2014;5960754_1;37418032;7;5;220573,59;175246,11
662873_v2014;5960754_1;54195248;8;6;220605,59;175214,11
662873_v2014;5960754_1;58389552;9;;220669,59;175214,11
