plot_id;periode;type;source;note_manual_check;phab
243140;2;9120_qb;habitatmap2023;;100
243148;2;9120;habitatmap2023;;80
243148;2;9160;habitatmap2023;;20
244003;2;91E0_vm;habitatmap2023;;10
244006;2;91E0_vm;habitatmap2023;;100
244017;2;91E0_vn;habitatmap2023;;70
244018;2;91E0_vn;habitatmap2023;;100
244053;2;9120;habitatmap2023;;100
244137;2;9120;habitatmap2023;;100
245010;3;91E0_vn;manual_check/habitatmap2023;vegopname;
245075;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
245085;3;9130;manual_check/assessment_vbi;buiten areaal 9130;
245086;3;9160;manual_check/habitatmap2023;buiten areaal 9130;
245100;3;91E0_va;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
245122;3;9160;assessment_vbi/habitatmap2023;;100
245123;3;9160;assessment_vbi/habitatmap2023;;100
245133;3;9160;manual_check/habitatmap2023;buiten areaal 9130;
245147;3;91E0_va;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
245148;3;9160;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
245155;3;9160;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
245159;3;9160;assessment_vbi/habitatmap2023;;100
246058;3;91E0_vn;manual_check/habitatmap2023;vegopname;
246088;2;9190;habitatmap2023;;80
246088;2;9120;habitatmap2023;;20
246119;2;9160;habitatmap2023;;100
246120;2;9160;habitatmap2023;;60
246152;2;9120;habitatmap2023;;100
246159;2;9120;habitatmap2023;;100
247004;2;9190;habitatmap2023;;100
247049;2;91E0_vo;habitatmap2023;;70
247049;2;91E0_vm;habitatmap2023;;30
247051;2;9120;habitatmap2023;;80
247057;2;9120_qb;habitatmap2023;;100
247068;2;9120;habitatmap2023;;100
247080;2;9120;habitatmap2023;;100
247082;2;9120_qb;habitatmap2023;;70
247090;2;9120_qb;habitatmap2023;;100
247096;2;9120;habitatmap2023;;20
247100;2;9120;habitatmap2023;;90
247100;2;9160;habitatmap2023;;10
247109;2;9190;habitatmap2023;;85
247109;2;91E0_vo;habitatmap2023;;15
247112;2;91E0_va;habitatmap2023;;100
247115;2;9160;habitatmap2023;;60
247120;2;91E0_vm;habitatmap2023;;80
247120;2;91E0_va;habitatmap2023;;20
247121;2;9160;habitatmap2023;;100
247127;2;91E0_vm;habitatmap2023;;50
247127;2;9160;habitatmap2023;;40
247127;2;9120;habitatmap2023;;10
247136;2;9120;habitatmap2023;;100
247143;2;9160;habitatmap2023;;100
247150;2;9120;habitatmap2023;;100
247158;2;9120;habitatmap2023;;70
247158;2;9190;habitatmap2023;;30
248026;2;91E0_va;habitatmap2023;;100
248113;2;91E0_va;habitatmap2023;;20
248113;2;91E0_vm;habitatmap2023;;10
248121;2;9160;habitatmap2023;;100
248132;2;9120;habitatmap2023;;100
248135;2;9160;habitatmap2023;;70
248135;2;91E0_va;habitatmap2023;;30
251027;2;91E0_vm;habitatmap2023;;70
251112;2;91E0_vm;habitatmap2023;;100
251116;2;9120;habitatmap2023;;20
252015;3;91E0_vm;habitatmap2023;;100
252044;3;9120;manual_check;9120vs9190;
252089;3;91E0_vm;habitatmap2023;;30
252090;3;91E0_vm;assessment_vbi/habitatmap2023;;30
253102;2;91E0_vn;habitatmap2023;;100
253104;2;91E0_vm;habitatmap2023;;100
253142;2;9190;habitatmap2023;;70
253142;2;91E0_vm;habitatmap2023;;30
253151;2;91E0_vo;manual_check/habitatmap2023;vegopname;
253157;2;91E0_vm;manual_check/habitatmap2023;vegopname;
253158;2;9120;manual_check/habitatmap2023;vegopname;
254066;2;9120;habitatmap2023;;100
254067;2;9120;habitatmap2023;;80
254068;2;91E0_vm;habitatmap2023;;80
254074;2;91E0_vm;habitatmap2023;;100
254093;2;9190;habitatmap2023;;100
254103;2;9120;habitatmap2023;;100
254110;2;9120;habitatmap2023;;100
254125;2;91E0_vm;habitatmap2023;;100
254129;2;91E0_vm;habitatmap2023;;10
255017;2;91E0_vm;habitatmap2023;;100
255063;2;9120;habitatmap2023;;100
255068;2;9120;habitatmap2023;;100
255105;2;9120;habitatmap2023;;100
255107;2;9160;habitatmap2023;;70
255123;2;91E0_va;habitatmap2023;;60
255123;2;9120;habitatmap2023;;20
255123;2;9160;habitatmap2023;;20
255148;2;9120;habitatmap2023;;70
255148;2;9160;habitatmap2023;;30
255158;2;91E0_va;habitatmap2023;;100
256047;3;9190;manual_check/habitatmap2023;vegopname;
256091;3;9120;manual_check/assessment_vbi;vegopname;
256110;3;9120;manual_check/habitatmap2023;9120vs9190;
256127;3;9120;manual_check;vegopname;
257002;3;91E0_vm;habitatmap2023;;30
257003;3;91E0_vo;manual_check/assessment_vbi;vegopname;
257006;2;9120;habitatmap2023;;70
257011;3;9190;assessment_vbi/habitatmap2023;;100
257027;3;91E0_vn;manual_check/assessment_vbi;vegopname;
257039;2;91E0_vo;habitatmap2023;;40
257045;2;91E0_vm;manual_check;vegopname;
257050;3;91E0_vn;manual_check/assessment_vbi;vegopname;
257057;3;91E0_vn;manual_check/assessment_vbi;twijfel;
257071;2;91E0_vm;manual_check/habitatmap2023;vegopname;
257082;3;91E0_vn;manual_check/assessment_vbi;twijfel;
257106;3;91E0_va;manual_check/assessment_vbi;juiste locatie?;
258029;2;91E0_vo;habitatmap2023;;100
258040;2;91E0_vo;habitatmap2023;;10
258049;2;91E0_vn;habitatmap2023;;70
258061;2;9120;habitatmap2023;;100
258076;2;9120;habitatmap2023;;50
258076;2;9190;habitatmap2023;;50
261013;2;91E0_vm;habitatmap2023;;100
261021;2;91E0_vm;habitatmap2023;;10
261075;2;9190;habitatmap2023;;100
261108;2;9190;habitatmap2023;;50
261126;2;9190;habitatmap2023;;100
261144;2;91E0_vo;habitatmap2023;;100
261154;2;9190;habitatmap2023;;20
262049;2;9190;habitatmap2023;;70
262079;2;9190;habitatmap2023;;30
262083;2;91E0_vm;habitatmap2023;;60
262083;2;91E0_vc;habitatmap2023;;10
262095;2;9190;habitatmap2023;;30
262104;2;9190;habitatmap2023;;100
263020;3;9190;manual_check/habitatmap2023;vegopname;
265063;2;9190;habitatmap2023;;100
265130;2;91E0_vo;habitatmap2023;;25
266002;2;9190;habitatmap2023;;100
266010;2;9190;habitatmap2023;;100
266037;2;9190;habitatmap2023;;80
266054;2;9190;habitatmap2023;;100
266104;2;9190;habitatmap2023;;100
266112;2;9120;habitatmap2023;;100
266133;2;9120;habitatmap2023;;100
274006;2;9120;habitatmap2023;;100
274116;2;9130_end;habitatmap2023;;100
282096;2;9120;habitatmap2023;;70
282112;3;9120;assessment_vbi/habitatmap2023;;100
282143;3;9120;manual_check/assessment_vbi;vegopname;
282150;3;9120;assessment_vbi/habitatmap2023;;100
282151;3;9120;assessment_vbi/habitatmap2023;;100
285027;2;9130_end;habitatmap2023;;100
285062;2;9130_end;habitatmap2023;;100
286027;3;9120;assessment_vbi/habitatmap2023;;100
293064;3;9130_end;manual_check/habitatmap2023;ok;
293069;3;9120;assessment_vbi/habitatmap2023;;100
293128;3;9130_end;manual_check/habitatmap2023;ok;
296073;2;9130_end;habitatmap2023;;100
296124;2;9130_end;habitatmap2023;;100
297095;3;9130_end;assessment_vbi/habitatmap2023;;60
297096;3;91E0_vc;assessment_vbi/habitatmap2023;;100
297103;3;9130_end;assessment_vbi/habitatmap2023;;100
297104;3;9130_end;assessment_vbi/habitatmap2023;;100
298053;2;9130_end;assessment_vbi/habitatmap2023;;100
298075;3;91E0_va;manual_check;fout habkaart, polygoongrens;
298088;2;9130_end;manual_check/assessment_vbi;vegopname;
298100;3;9130_end;assessment_vbi/habitatmap2023;;100
301008;2;9130_end;habitatmap2023;;100
301014;2;9120;habitatmap2023;;100
301015;2;91E0_va;habitatmap2023;;100
301022;2;9120;habitatmap2023;;100
301022;2;91E0_vc;habitatmap2023;;0
301029;2;91E0_va;habitatmap2023;;100
301097;2;9130_end;habitatmap2023;;100
301153;2;9130_end;habitatmap2023;;100
302006;2;9130_end;habitatmap2023;;60
302006;2;91E0_va;habitatmap2023;;40
302008;2;9130_end;habitatmap2023;;100
302116;2;91E0_vc;habitatmap2023;;20
303012;2;91E0_va;habitatmap2023;;100
303039;2;91E0_vn;habitatmap2023;;100
303045;2;91E0_va;habitatmap2023;;70
304015;3;91E0_va;habitatmap2023;;100
304023;3;91E0_vm;assessment_vbi/habitatmap2023;;30
304044;3;91E0_va;manual_check/assessment_vbi;vegopname;
304051;3;91E0_vn;habitatmap2023;;100
304082;3;91E0_va;manual_check/assessment_vbi;vegopname;
305002;2;91E0_va;habitatmap2023;;100
305076;2;9130_end;habitatmap2023;;100
305082;2;91E0_va;habitatmap2023;;80
305082;2;9130_end;habitatmap2023;;20
305086;2;9130_end;habitatmap2023;;95
305086;2;91E0_vc;habitatmap2023;;5
305094;2;9130_end;habitatmap2023;;100
305097;2;9120;habitatmap2023;;50
305097;2;9130_end;habitatmap2023;;50
305098;2;9130_end;habitatmap2023;;100
306012;2;9130_end;habitatmap2023;;100
306081;2;9120;habitatmap2023;;70
306081;2;9130_end;habitatmap2023;;30
306098;2;9130_end;habitatmap2023;;100
307014;2;91E0_vn;habitatmap2023;;100
307038;2;91E0_vn;habitatmap2023;;100
307058;2;91E0_vn;habitatmap2023;;100
307086;2;9130_end;habitatmap2023;;70
307086;2;9120;habitatmap2023;;30
307110;2;91E0_va;habitatmap2023;;100
307113;2;9130_end;habitatmap2023;;100
307122;2;9130_end;habitatmap2023;;100
308014;3;9130_end;assessment_vbi/habitatmap2023;;100
308015;3;9130_end;assessment_vbi/habitatmap2023;;100
308023;3;9130_end;manual_check/assessment_vbi;fout habkaart, polygoongrens;
308069;3;91E0_va;habitatmap2023;;100
308077;3;91E0_vc;assessment_vbi/habitatmap2023;;100
308093;3;9130_end;manual_check;vegopname;
308101;3;9130_end;manual_check/assessment_vbi;fout habkaart, polygoongrens;
311027;3;91E0_vc;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
311043;3;91E0_va;manual_check;vegopname;
311049;3;91E0_vn;habitatmap2023;;100
311074;3;9130_end;manual_check/assessment_vbi;vegopname;
311133;2;91E0_va;habitatmap2023;;30
312033;2;91E0_va;habitatmap2023;;100
312042;2;91E0_va;habitatmap2023;;70
312042;2;91E0_vc;habitatmap2023;;30
312081;2;91E0_va;habitatmap2023;;70
312081;2;91E0_vn;habitatmap2023;;30
312108;2;91E0_va;habitatmap2023;;100
312108;2;91E0_vc;habitatmap2023;;0
312108;2;91E0_vm;habitatmap2023;;0
314072;2;9120;habitatmap2023;;100
314079;2;9120;habitatmap2023;;100
314080;2;9120;habitatmap2023;;100
314092;2;9120;habitatmap2023;;100
314150;2;9160;habitatmap2023;;20
314151;2;9120;habitatmap2023;;100
314152;2;9120;habitatmap2023;;100
314159;2;9120;habitatmap2023;;100
315010;3;91E0_vn;manual_check/assessment_vbi;vegopname;
315018;3;91E0_vn;manual_check/habitatmap2023;vegopname;
315056;2;9130_end;habitatmap2023;;100
315062;2;91E0_va;habitatmap2023;;100
315063;2;91E0_va;manual_check/assessment_vbi;fout habkaart, polygoongrens;
315120;2;9120;habitatmap2023;;70
315120;2;9130_end;habitatmap2023;;30
316065;2;91E0_va;habitatmap2023;;60
316065;2;91E0_vc;habitatmap2023;;40
316066;2;91E0_va;habitatmap2023;;95
316066;2;91E0_vc;habitatmap2023;;5
316105;2;91E0_va;habitatmap2023;;100
317088;2;9120;habitatmap2023;;100
317090;2;9130_end;habitatmap2023;;85
317090;2;91E0_va;habitatmap2023;;15
317095;2;9120;habitatmap2023;;100
317096;2;9120;habitatmap2023;;100
317102;2;9120;habitatmap2023;;100
317103;2;9160;habitatmap2023;;100
317104;2;9120;habitatmap2023;;100
317105;2;9130_end;habitatmap2023;;100
317106;2;9130_end;habitatmap2023;;100
317110;2;9120;habitatmap2023;;100
317111;2;9120;habitatmap2023;;100
317112;2;9160;habitatmap2023;;100
317119;2;9120;habitatmap2023;;100
317120;2;9120;habitatmap2023;;100
317126;2;9120;habitatmap2023;;100
317127;2;9120;habitatmap2023;;100
317128;2;9120;habitatmap2023;;100
317135;2;9120;habitatmap2023;;100
317136;2;9120;habitatmap2023;;100
317143;2;9120;habitatmap2023;;100
317144;2;9120;habitatmap2023;;100
317155;2;9120;habitatmap2023;;70
318004;2;9120;habitatmap2023;;100
318011;2;9120;habitatmap2023;;100
318012;2;9120;habitatmap2023;;100
318015;2;9120;habitatmap2023;;100
318018;2;9120;habitatmap2023;;30
318019;2;9120;habitatmap2023;;100
318022;2;9120;habitatmap2023;;100
318027;2;9120;habitatmap2023;;100
318028;2;9120;habitatmap2023;;100
318029;2;9120;habitatmap2023;;100
318030;2;9120;habitatmap2023;;100
318035;2;9120;habitatmap2023;;100
318036;2;9120;habitatmap2023;;100
318038;2;9120;habitatmap2023;;100
318039;2;9120;habitatmap2023;;100
318044;2;9120;habitatmap2023;;100
318077;2;9120;habitatmap2023;;100
318081;2;9120;habitatmap2023;;100
318082;2;9120;habitatmap2023;;100
318089;2;9120;habitatmap2023;;100
318090;2;9120;habitatmap2023;;100
318092;2;9120;habitatmap2023;;100
318097;2;9120;habitatmap2023;;100
318098;2;91E0_vn;habitatmap2023;;100
318103;2;9120;habitatmap2023;;100
318106;2;9120;habitatmap2023;;100
318114;2;9120;habitatmap2023;;100
318121;2;9120;habitatmap2023;;100
318122;2;9120;habitatmap2023;;100
318129;2;9120;habitatmap2023;;100
318137;2;9120;habitatmap2023;;100
321005;3;91E0_va;manual_check/habitatmap2023;vegopname;
321007;3;91E0_va;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
321036;3;91E0_vm;assessment_vbi/habitatmap2023;;30
321038;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
321042;3;9160;manual_check/habitatmap2023;vegopname;
321043;3;9160;manual_check/habitatmap2023;vegopname;
321049;3;9120;assessment_vbi/habitatmap2023;;100
321053;3;9120;manual_check/habitatmap2023;vegopname;
321054;3;9160;assessment_vbi/habitatmap2023;;15
321055;3;9120;manual_check/habitatmap2023;vegopname;
321081;3;9120;assessment_vbi/habitatmap2023;;5
321082;3;9120;assessment_vbi/habitatmap2023;;100
321120;3;91E0_vm;assessment_vbi/habitatmap2023;;25
321132;3;9120;assessment_vbi/habitatmap2023;;100
321140;3;9120;assessment_vbi/habitatmap2023;;100
321148;3;9120;assessment_vbi/habitatmap2023;;100
321156;3;9120;assessment_vbi/habitatmap2023;;100
321159;3;91E0_vm;manual_check/habitatmap2023;vegopname;
322006;2;9120;habitatmap2023;;30
322007;2;9120;habitatmap2023;;70
322008;2;9120_qb;habitatmap2023;;30
322056;2;9120;habitatmap2023;;30
322097;3;91E0_vm;manual_check/habitatmap2023;vegopname;
322106;3;9120;assessment_vbi/habitatmap2023;;100
322112;2;91E0_va;habitatmap2023;;100
322116;3;9160;manual_check/assessment_vbi;twijfel;
322131;3;9120;assessment_vbi/habitatmap2023;;20
322138;3;9120;assessment_vbi/habitatmap2023;;70
322146;3;9120;assessment_vbi/habitatmap2023;;100
323044;2;91E0_va;habitatmap2023;;70
323044;2;9160;habitatmap2023;;30
323047;2;9160;habitatmap2023;;70
323047;2;9120;habitatmap2023;;30
323049;2;9120;habitatmap2023;;100
323079;2;91E0_va;habitatmap2023;;100
323109;2;9120_qb;habitatmap2023;;100
323131;2;9120;habitatmap2023;;100
323148;2;9160;habitatmap2023;;100
324007;2;9120;habitatmap2023;;100
324016;2;9160;habitatmap2023;;100
324024;2;9160;habitatmap2023;;100
324036;2;9120;habitatmap2023;;70
324036;2;9160;habitatmap2023;;30
324043;2;9120;habitatmap2023;;100
324058;2;91E0_va;habitatmap2023;;20
324060;2;9120;habitatmap2023;;100
324071;2;9160;habitatmap2023;;100
324075;2;9120;habitatmap2023;;100
325007;3;9160;assessment_vbi/habitatmap2023;;30
325016;3;91E0_va;manual_check/habitatmap2023;vegopname;
325020;3;9120;manual_check/habitatmap2023;vegopname;
325022;3;9130_end;manual_check/habitatmap2023;vegopname;
325028;3;9120;habitatmap2023;;100
325066;3;91E0_va;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
325071;3;91E0_vn;manual_check/assessment_vbi;vegopname en/of bosleeftijd;
325078;3;91E0_va;manual_check/habitatmap2023;vegopname;
325093;3;91E0_vn;manual_check/assessment_vbi;vegopname;
325101;3;9120;manual_check/habitatmap2023;vegopname;
325120;3;91E0_vn;manual_check;vegopname en/of bosleeftijd;
326012;3;9120;assessment_vbi/habitatmap2023;;90
326016;2;91E0_va;habitatmap2023;;60
326016;2;91E0_vm;habitatmap2023;;40
326017;3;9120;habitatmap2023;;100
326020;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
326021;2;9190;habitatmap2023;;80
326021;2;9120;habitatmap2023;;20
326022;2;9120;habitatmap2023;;70
326022;2;9190;habitatmap2023;;30
326026;3;9120;assessment_vbi/habitatmap2023;;100
326027;3;9120;assessment_vbi/habitatmap2023;;50
326028;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd, twijfel mogelijk;
326029;2;9120;habitatmap2023;;100
326030;2;9120;habitatmap2023;;100
326034;3;9190;manual_check/habitatmap2023;vegopname;
326035;3;9160;assessment_vbi/habitatmap2023;;100
326036;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd, twijfel mogelijk;
326037;2;9120;habitatmap2023;;100
326038;2;9120;habitatmap2023;;100
326041;3;9120;assessment_vbi/habitatmap2023;;100
326042;3;9120;manual_check/habitatmap2023;vegopname;
326043;3;9160;assessment_vbi/habitatmap2023;;100
326044;3;9160;assessment_vbi/habitatmap2023;;100
326045;2;9160;habitatmap2023;;100
326051;3;9120;manual_check/habitatmap2023;vegopname;
331002;2;9160;habitatmap2023;;100
331082;2;9120;habitatmap2023;;100
332061;3;9120;manual_check/habitatmap2023;vegopname en/of bosleeftijd;
332087;2;9120;habitatmap2023;;50
332087;2;9160;habitatmap2023;;30
332096;3;9120;manual_check/habitatmap2023;9120vs9190;
332104;3;91E0_vm;assessment_vbi/habitatmap2023;;30
332116;3;91E0_vn;manual_check/assessment_vbi;vegopname en/of bosleeftijd;
332123;3;9120;assessment_vbi/habitatmap2023;;100
332134;3;9160;manual_check/assessment_vbi;vegopname;
332138;3;9120;manual_check/habitatmap2023;vegopname;
332150;3;91E0_vn;manual_check;vegopname;
334055;2;9190;habitatmap2023;;100
334063;2;9160;habitatmap2023;;30
334108;2;9120;habitatmap2023;;70
334108;2;9160;habitatmap2023;;30
335037;2;91E0_va;habitatmap2023;;100
336040;3;91E0_vn;manual_check;vegopname;
336078;3;9160;assessment_vbi/habitatmap2023;;100
337110;2;91E0_va;habitatmap2023;;20
337135;2;9120;habitatmap2023;;70
337135;2;9160;habitatmap2023;;30
337146;3;9160;manual_check/assessment_vbi;vegopname;
341022;2;9120;habitatmap2023;;100
341047;2;9120;habitatmap2023;;100
341100;2;91E0;habitatmap2023;;60
341109;2;9160;habitatmap2023;;70
341121;2;9120;habitatmap2023;;100
341137;2;91E0_va;habitatmap2023;;60
341137;2;9160;habitatmap2023;;20
341145;2;9160;habitatmap2023;;100
345004;2;91E0_vm;habitatmap2023;;95
345004;2;91E0_va;habitatmap2023;;5
347088;3;9120;manual_check/habitatmap2023;vegopname;
347104;3;9130;manual_check/assessment_vbi;vegopname;
348095;2;9110;habitatmap2023;;100
348103;2;9110;habitatmap2023;;100
348116;3;9160;assessment_vbi/habitatmap2023;;100
348125;2;9110;habitatmap2023;;100
348129;3;9120;manual_check/habitatmap2023;9120vs9190;
348133;2;9110;habitatmap2023;;100
348136;2;91E0_vc;assessment_vbi/habitatmap2023;;5
348139;3;9110;assessment_vbi/habitatmap2023;;100
348140;3;9110;manual_check/habitatmap2023;vegopname;
348149;2;9160;habitatmap2023;;100
348156;3;9110;assessment_vbi/habitatmap2023;;100
374008;2;91E0_va;manual_check/habitatmap2023;vegopname;
383011;2;91E0_vc;habitatmap2023;;70
383011;2;91E0_va;habitatmap2023;;30
384016;3;9130_end;manual_check/habitatmap2023;vegopname;
384030;3;9130_end;manual_check/assessment_vbi;vegopname;
384032;3;9130_end;assessment_vbi/habitatmap2023;;100
391033;3;9130_end;assessment_vbi/habitatmap2023;;100
392005;2;9120;habitatmap2023;;70
392005;2;9130_end;habitatmap2023;;30
392014;2;91E0_va;habitatmap2023;;50
392014;2;9130_end;habitatmap2023;;45
392014;2;91E0_vc;habitatmap2023;;5
392037;2;9120;habitatmap2023;;70
392037;2;9130_end;habitatmap2023;;30
392040;2;9120;habitatmap2023;;95
392040;2;9130_end;habitatmap2023;;5
392046;2;9130_end;habitatmap2023;;100
392047;2;9130_end;habitatmap2023;;100
392054;2;9130_end;habitatmap2023;;100
392055;2;9130_end;habitatmap2023;;100
392059;2;9130_end;habitatmap2023;;100
392060;2;9130_end;habitatmap2023;;100
392063;2;9130_end;habitatmap2023;;100
392067;2;9130_end;habitatmap2023;;100
413019;3;9160;habitatmap2023;;100
