sample_id	segment_id	type	river_name	sac	catchment_area	grts_ranking	sample
53560534_3260	1664	35	BOSHOVENLOOP	2	1	53560534	0
53727350_3260	671	35	ACHTERSTE NEET	2	1	53727350	0
53837010_3260	90	35	DOMMEL	2	1	53837010	0
54012946_3260	680	35	REPPELERBEEK	2	1	54012946	0
54132946_3260	72	35	DOMMEL	2	1	54132946	0
54402322_3260	889	35	HOLVENLOOP	2	1	54402322	0
54713902_3260	1429	35	LOEIJENS NEETJE	2	1	54713902	0
55130674_3260	1512	35	STIEMER	2	1	55130674	0
55262326_3260	1203	35	SCHEPPELIJKE NETE	2	1	55262326	0
55323666_3260	678	35	REPPELERBEEK	2	1	55323666	0
55422510_3260	1438	35	LOEIJENS NEETJE	2	1	55422510	0
55439553_3260	1352	35	EDE	2	1	55439553	0
55924690_3260	643	35	GIELISBEEK	2	1	55924690	0
56090158_3260	1428	35	LOEIJENS NEETJE	2	1	56090158	0
56565010_3260	894	35	HOLVENLOOP	2	1	56565010	0
57148062_3260	1125	35	KOEISCHOTSE LOOP	2	1	57148062	0
57197442_3260	547	35	VOER	2	1	57197442	0
57781806_3260	1440	35	LOEIJENS NEETJE	2	1	57781806	0
57916510_3260	1883	35	GOUWBERGSE LOOP	2	1	57916510	0
58015954_3260	80	35	DOMMEL	2	1	58015954	0
58207698_3260	1479	35	STIEMER	2	1	58207698	0
58343634_3260	85	35	DOMMEL	2	1	58343634	0
58486226_3260	1501	35	STIEMER	2	1	58486226	0
58851538_3260	76	35	DOMMEL	2	1	58851538	0
59294594_3260	548	35	VOER	2	1	59294594	0
59332562_3260	647	35	GIELISBEEK	2	1	59332562	0
59638658_3260	35	35	VOER	2	1	59638658	0
59649490_3260	1487	35	STIEMER	2	1	59649490	0
59887734_3260	669	35	ACHTERSTE NEET	2	1	59887734	0
59948126_3260	1878	35	GOUWBERGSE LOOP	2	1	59948126	0
60620562_3260	1654	35	NA	2	1	60620562	0
61069266_3260	635	35	GIELISBEEK	2	1	61069266	0
62012534_3260	1205	35	SCHEPPELIJKE NETE	2	1	62012534	0
62451905_3260	1360	35	EDE	2	1	62451905	0
62656705_3260	1364	35	EDE	2	1	62656705	0
63046530_3260	30	35	VOER	2	1	63046530	0
63238337_3260	1359	35	EDE	2	1	63238337	0
63781334_3260	1666	35	BOSHOVENLOOP	2	1	63781334	0
63943698_3260	1230	35	WARMBEEK	2	1	63943698	0
64046294_3260	1663	35	BOSHOVENLOOP	2	1	64046294	0
64142430_3260	1879	35	GOUWBERGSE LOOP	2	1	64142430	0
64302546_3260	1484	35	STIEMER	2	1	64302546	0
64570582_3260	1657	35	BOSHOVENLOOP	2	1	64570582	0
64630226_3260	1489	35	STIEMER	2	1	64630226	0
64829910_3260	1667	35	BOSHOVENLOOP	2	1	64829910	0
64876737_3260	1353	35	EDE	2	1	64876737	0
65260818_3260	885	35	HOLVENLOOP	2	1	65260818	0
65420406_3260	1208	35	SCHEPPELIJKE NETE	2	1	65420406	0
65567282_3260	1504	35	STIEMER	2	1	65567282	0
66567726_3260	1452	35	LOEIJENS NEETJE	2	1	66567726	0
66646209_3260	1361	35	EDE	2	1	66646209	0
66870834_3260	774	35	KAATSBEEK	2	1	66870834	0
67065874_3260	380	35	SOERBEEK	2	1	67065874	0
378102_3260	1309	35	LOEIJENS NEETJE	2	2	378102	1
483446_3260	1172	35	SCHEPPELIJKE NETE	2	2	483446	1
485342_3260	1143	35	ANTITANKKANAAL	2	2	485342	1
952670_3260	1515	35	MUNTLOOP	2	2	952670	1
1006710_3260	1189	35	SCHEPPELIJKE NETE	2	2	1006710	1
1370998_3260	1166	35	SCHEPPELIJKE NETE	2	2	1370998	1
1497974_3260	565	35	SCHEPPELIJKE NETE	2	2	1497974	1
1596534_3260	1198	35	SCHEPPELIJKE NETE	2	2	1596534	1
1762550_3260	1320	35	LOEIJENS NEETJE	2	2	1762550	1
1781234_3260	294	35	KIKBEEK	2	2	1781234	1
2129938_3260	404	35	WARMBEEK	2	2	2129938	1
2366582_3260	1182	35	SCHEPPELIJKE NETE	2	2	2366582	1
2764274_3260	298	35	KIKBEEK	2	2	2764274	1
2774430_3260	735	35	GELSLOOPKE	2	2	2774430	0
3041246_3260	1139	35	ANTITANKKANAAL	2	2	3041246	0
3153014_3260	1179	35	SCHEPPELIJKE NETE	2	2	3153014	0
3484534_3260	1727	35	MOLSE NETE	2	2	3484534	0
3812850_3260	299	35	KIKBEEK	2	2	3812850	0
3930614_3260	1636	35	MOLSE NETE	2	2	3930614	0
3968558_3260	1307	35	WAMP	2	2	3968558	0
4057526_3260	1774	35	ZWARTEBEEK	2	2	4057526	0
4217718_3260	717	35	MOLSE NETE	2	2	4217718	0
4254134_3260	1780	35	ZWARTEBEEK	2	2	4254134	0
4377874_3260	1081	35	HOLVENLOOP	2	2	4377874	0
4640361_3260	1693	35	ZUIDELIJKE WATERGANG	2	2	4640361	0
4909150_3260	1792	35	MERKSKE	2	2	4909150	0
4979190_3260	1638	35	MOLSE NETE	2	2	4979190	0
5461406_3260	749	35	MERKSKE	2	2	5461406	0
5779730_3260	1060	35	HOLVENLOOP	2	2	5779730	0
5958930_3260	1061	35	HOLVENLOOP	2	2	5958930	0
6072286_3260	1677	35	ANTITANKKANAAL	2	2	6072286	0
6249590_3260	1190	35	SCHEPPELIJKE NETE	2	2	6249590	0
6498782_3260	1786	35	KLEINE AA OF WEERIJSBEEK	2	2	6498782	0
6786606_3260	1303	35	WAMP	2	2	6786606	0
7241746_3260	407	35	WARMBEEK	2	2	7241746	0
7383006_3260	1678	35	ANTITANKKANAAL	2	2	7383006	0
7482866_3260	295	35	KIKBEEK	2	2	7482866	0
7552118_3260	1200	35	SCHEPPELIJKE NETE	2	2	7552118	0
7621110_3260	707	35	MOLSE NETE	2	2	7621110	0
8119542_3260	1319	35	LOEIJENS NEETJE	2	2	8119542	0
8344990_3260	752	35	MERKSKE	2	2	8344990	0
9251702_3260	1731	35	MOLSE NETE	2	2	9251702	0
9655710_3260	748	35	MERKSKE	2	2	9655710	0
9686290_3260	1086	35	HOLVENLOOP	2	2	9686290	0
9912253_3260	1135	35	ANTITANKKANAAL	2	2	9912253	0
10021302_3260	1776	35	ZWARTEBEEK	2	2	10021302	0
10093982_3260	744	35	MERKSKE	2	2	10093982	0
10174397_3260	1134	35	ANTITANKKANAAL	2	2	10174397	0
10694870_3260	1426	35	KLEIN  WILBOEREBEEK	2	2	10694870	0
10775414_3260	1165	35	SCHEPPELIJKE NETE	2	2	10775414	0
11537682_3260	1070	35	HOLVENLOOP	2	2	11537682	0
12224862_3260	1514	35	MUNTLOOP	2	2	12224862	0
12642742_3260	1779	35	ZWARTEBEEK	2	2	12642742	0
12782866_3260	1067	35	HOLVENLOOP	2	2	12782866	0
12801438_3260	750	35	MERKSKE	2	2	12801438	0
12907054_3260	1297	35	WAMP	2	2	12907054	0
13320125_3260	1133	35	ANTITANKKANAAL	2	2	13320125	0
13706486_3260	1311	35	LOEIJENS NEETJE	2	2	13706486	0
13970294_3260	1729	35	MOLSE NETE	2	2	13970294	0
14436854_3260	712	35	MOLSE NETE	2	2	14436854	0
14546742_3260	1893	35	VARENDONKSE BEEK	2	2	14546742	0
14703478_3260	716	35	MOLSE NETE	2	2	14703478	0
14961142_3260	708	35	MOLSE NETE	2	2	14961142	0
15312862_3260	1668	35	ANTITANKKANAAL	2	2	15312862	0
15398710_3260	1892	35	VARENDONKSE BEEK	2	2	15398710	0
15721718_3260	1317	35	LOEIJENS NEETJE	2	2	15721718	0
15960030_3260	1683	35	ANTITANKKANAAL	2	2	15960030	0
16233718_3260	308	35	KLEIN NEETJE	2	2	16233718	0
16239094_3260	698	35	MOLSE NETE	2	2	16239094	0
16551470_3260	1308	35	WAMP	2	2	16551470	0
16951262_3260	1672	35	ANTITANKKANAAL	2	2	16951262	0
16986326_3260	1424	35	KLEIN  WILBOEREBEEK	2	2	16986326	0
16998518_3260	1176	35	SCHEPPELIJKE NETE	2	2	16998518	0
17112182_3260	1186	35	SCHEPPELIJKE NETE	2	2	17112182	0
17619830_3260	569	35	SCHEPPELIJKE NETE	2	2	17619830	0
18068726_3260	305	35	LOEIJENS NEETJE	2	2	18068726	0
18162078_3260	1700	35	Mark	2	2	18162078	0
18271506_3260	1080	35	HOLVENLOOP	2	2	18271506	0
18362642_3260	1059	35	HOLVENLOOP	2	2	18362642	0
18422902_3260	1184	35	SCHEPPELIJKE NETE	2	2	18422902	0
18431933_3260	1128	35	ANTITANKKANAAL	2	2	18431933	0
18672502_3260	1169	35	SCHEPPELIJKE NETE	2	2	18672502	0
19294174_3260	1142	35	ANTITANKKANAAL	2	2	19294174	0
19515894_3260	703	35	MOLSE NETE	2	2	19515894	0
19611581_3260	1132	35	ANTITANKKANAAL	2	2	19611581	0
19618934_3260	1194	35	SCHEPPELIJKE NETE	2	2	19618934	0
20212598_3260	1164	35	SCHEPPELIJKE NETE	2	2	20212598	0
20771374_3260	1300	35	WAMP	2	2	20771374	0
21555638_3260	1777	35	ZWARTEBEEK	2	2	21555638	0
21779870_3260	732	35	GELSLOOPKE	2	2	21779870	0
21814134_3260	570	35	SCHEPPELIJKE NETE	2	2	21814134	0
22055414_3260	693	35	MOLSE NETE	2	2	22055414	0
22098038_3260	1703	35	KANAAL VAN BOCHOLT NAAR HERENTALS	2	2	22098038	0
22432246_3260	706	35	MOLSE NETE	2	2	22432246	0
22502262_3260	556	35	SCHEPPELIJKE NETE	2	2	22502262	0
22706678_3260	687	35	MOLSE NETE	2	2	22706678	0
22785522_3260	300	35	KIKBEEK	2	2	22785522	0
22839314_3260	402	35	WARMBEEK	2	2	22839314	0
22866806_3260	1170	35	SCHEPPELIJKE NETE	2	2	22866806	0
23338102_3260	1183	35	SCHEPPELIJKE NETE	2	2	23338102	0
23824350_3260	1680	35	ANTITANKKANAAL	2	2	23824350	0
23898078_3260	1676	35	ANTITANKKANAAL	2	2	23898078	0
23931766_3260	1732	35	MOLSE NETE	2	2	23931766	0
24150034_3260	406	35	WARMBEEK	2	2	24150034	0
24448274_3260	1072	35	HOLVENLOOP	2	2	24448274	0
24781358_3260	1724	35	LOEIJENS NEETJE	2	2	24781358	0
25201142_3260	692	35	MOLSE NETE	2	2	25201142	0
25353078_3260	560	35	SCHEPPELIJKE NETE	2	2	25353078	0
25397214_3260	1682	35	ANTITANKKANAAL	2	2	25397214	0
25769929_3260	1790	35	OUDE KALE	2	2	25769929	0
25807350_3260	699	35	MOLSE NETE	2	2	25807350	0
25899222_3260	1425	35	KLEIN  WILBOEREBEEK	2	2	25899222	0
25921502_3260	1681	35	ANTITANKKANAAL	2	2	25921502	0
25959542_3260	1181	35	SCHEPPELIJKE NETE	2	2	25959542	0
26233334_3260	711	35	MOLSE NETE	2	2	26233334	0
26536822_3260	1167	35	SCHEPPELIJKE NETE	2	2	26536822	0
27200786_3260	1063	35	HOLVENLOOP	2	2	27200786	0
27298294_3260	691	35	MOLSE NETE	2	2	27298294	0
27475062_3260	1202	35	SCHEPPELIJKE NETE	2	2	27475062	0
27705334_3260	1093	35	'DE AA'	2	2	27705334	0
27919774_3260	746	35	MERKSKE	2	2	27919774	0
28007542_3260	1193	35	SCHEPPELIJKE NETE	2	2	28007542	0
28161270_3260	302	35	LOEIJENS NEETJE	2	2	28161270	0
28473846_3260	688	35	MOLSE NETE	2	2	28473846	0
28542942_3260	1684	35	ANTITANKKANAAL	2	2	28542942	0
28642578_3260	1071	35	HOLVENLOOP	2	2	28642578	0
29345758_3260	1685	35	ANTITANKKANAAL	2	2	29345758	0
29698934_3260	1726	35	MOLSE NETE	2	2	29698934	0
30071670_3260	562	35	SCHEPPELIJKE NETE	2	2	30071670	0
30078774_3260	1890	35	VARENDONKSE BEEK	2	2	30078774	0
30444022_3260	694	35	MOLSE NETE	2	2	30444022	0
30464886_3260	566	35	SCHEPPELIJKE NETE	2	2	30464886	0
30608658_3260	1069	35	HOLVENLOOP	2	2	30608658	0
31050230_3260	702	35	MOLSE NETE	2	2	31050230	0
31312374_3260	705	35	MOLSE NETE	2	2	31312374	0
31449646_3260	1722	35	WAMP	2	2	31449646	0
31633126_3260	1771	35	DEMER	2	2	31633126	0
31779702_3260	1168	35	SCHEPPELIJKE NETE	2	2	31779702	0
31952430_3260	1302	35	WAMP	2	2	31952430	0
31967734_3260	696	35	MOLSE NETE	2	2	31967734	0
32024542_3260	1675	35	ANTITANKKANAAL	2	2	32024542	0
32562038_3260	567	35	SCHEPPELIJKE NETE	2	2	32562038	0
32822686_3260	738	35	GELSLOOPKE	2	2	32822686	0
33017106_3260	1085	35	HOLVENLOOP	2	2	33017106	0
33223214_3260	1294	35	WAMP	2	2	33223214	0
33716726_3260	690	35	MOLSE NETE	2	2	33716726	0
33809654_3260	1314	35	LOEIJENS NEETJE	2	2	33809654	0
34273078_3260	1891	35	VARENDONKSE BEEK	2	2	34273078	0
34281974_3260	714	35	MOLSE NETE	2	2	34281974	0
34588638_3260	1686	35	ANTITANKKANAAL	2	2	34588638	0
34790262_3260	559	35	SCHEPPELIJKE NETE	2	2	34790262	0
34902366_3260	1702	35	Blauwputten en Leiloop	2	2	34902366	0
34912606_3260	1652	35	MUNTLOOP	2	2	34912606	0
34988242_3260	1235	35	DOMMEL	2	2	34988242	0
35022814_3260	1141	35	ANTITANKKANAAL	2	2	35022814	0
35872886_3260	1175	35	SCHEPPELIJKE NETE	2	2	35872886	0
35906806_3260	1315	35	LOEIJENS NEETJE	2	2	35906806	0
36126653_3260	1136	35	ANTITANKKANAAL	2	2	36126653	0
36199542_3260	1199	35	SCHEPPELIJKE NETE	2	2	36199542	0
36405238_3260	1091	35	'DE AA'	2	2	36405238	0
36570526_3260	742	35	MERKSKE	2	2	36570526	0
36782098_3260	400	35	WARMBEEK	2	2	36782098	0
36887414_3260	561	35	SCHEPPELIJKE NETE	2	2	36887414	0
36947934_3260	1689	35	ANTITANKKANAAL	2	2	36947934	0
37128542_3260	1516	35	MUNTLOOP	2	2	37128542	0
37135606_3260	304	35	KLEIN NEETJE	2	2	37135606	0
37136350_3260	1670	35	ANTITANKKANAAL	2	2	37136350	0
37299446_3260	1312	35	LOEIJENS NEETJE	2	2	37299446	0
37474926_3260	1704	35	DE AA	2	2	37474926	0
37485046_3260	1635	35	MOLSE NETE	2	2	37485046	0
37546422_3260	1775	35	ZWARTEBEEK	2	2	37546422	0
38348022_3260	1313	35	LOEIJENS NEETJE	2	2	38348022	0
38553046_3260	1720	35	'DE AA'	2	2	38553046	0
38997266_3260	1068	35	HOLVENLOOP	2	2	38997266	0
39128534_3260	836	35	'DE AA'	2	2	39128534	0
39307230_3260	1688	35	ANTITANKKANAAL	2	2	39307230	0
39308562_3260	1084	35	HOLVENLOOP	2	2	39308562	0
39414006_3260	1716	35	KLEINE NETE	2	2	39414006	0
39774646_3260	1772	35	ZWARTEBEEK	2	2	39774646	0
39838254_3260	1721	35	WAMP	2	2	39838254	0
40057974_3260	1201	35	SCHEPPELIJKE NETE	2	2	40057974	0
40274270_3260	1518	35	MUNTLOOP	2	2	40274270	0
40288246_3260	1092	35	'DE AA'	2	2	40288246	0
40320957_3260	1137	35	ANTITANKKANAAL	2	2	40320957	0
40356342_3260	695	35	MOLSE NETE	2	2	40356342	0
40452029_3260	1129	35	ANTITANKKANAAL	2	2	40452029	0
40880094_3260	1687	35	ANTITANKKANAAL	2	2	40880094	0
41990494_3260	1653	35	MUNTLOOP	2	2	41990494	0
42176046_3260	1304	35	WAMP	2	2	42176046	0
42185974_3260	307	35	KLEIN NEETJE	2	2	42185974	0
42203638_3260	1633	35	MOLSE NETE	2	2	42203638	0
42425206_3260	555	35	SCHEPPELIJKE NETE	2	2	42425206	0
42510302_3260	1673	35	ANTITANKKANAAL	2	2	42510302	0
42568978_3260	1077	35	HOLVENLOOP	2	2	42568978	0
42610902_3260	1427	35	KLEIN  WILBOEREBEEK	2	2	42610902	0
43066614_3260	1310	35	LOEIJENS NEETJE	2	2	43066614	0
43169886_3260	1791	35	MERKSKE	2	2	43169886	0
43841974_3260	1782	35	ZWARTEBEEK	2	2	43841974	0
44375158_3260	1188	35	SCHEPPELIJKE NETE	2	2	44375158	0
45656030_3260	1674	35	ANTITANKKANAAL	2	2	45656030	0
45766046_3260	737	35	GELSLOOPKE	2	2	45766046	0
45806126_3260	1295	35	WAMP	2	2	45806126	0
45873654_3260	1637	35	MOLSE NETE	2	2	45873654	0
45921750_3260	1719	35	'DE AA'	2	2	45921750	0
45944082_3260	1073	35	HOLVENLOOP	2	2	45944082	0
46446942_3260	1651	35	MUNTLOOP	2	2	46446942	0
46472310_3260	1187	35	SCHEPPELIJKE NETE	2	2	46472310	0
46619510_3260	554	35	SCHEPPELIJKE NETE	2	2	46619510	0
46620790_3260	1173	35	SCHEPPELIJKE NETE	2	2	46620790	0
46992658_3260	1074	35	HOLVENLOOP	2	2	46992658	0
47081438_3260	1138	35	ANTITANKKANAAL	2	2	47081438	0
47130718_3260	1793	35	MERKSKE	2	2	47130718	0
47466998_3260	710	35	MOLSE NETE	2	2	47466998	0
47631634_3260	1079	35	HOLVENLOOP	2	2	47631634	0
47681070_3260	1301	35	WAMP	2	2	47681070	0
47842718_3260	745	35	MERKSKE	2	2	47842718	0
47910162_3260	1066	35	HOLVENLOOP	2	2	47910162	0
47996022_3260	1195	35	SCHEPPELIJKE NETE	2	2	47996022	0
48097718_3260	1773	35	ZWARTEBEEK	2	2	48097718	0
48377330_3260	296	35	KIKBEEK	2	2	48377330	0
48467502_3260	1306	35	WAMP	2	2	48467502	0
48495094_3260	1634	35	MOLSE NETE	2	2	48495094	0
48515574_3260	709	35	MOLSE NETE	2	2	48515574	0
48901618_3260	297	35	KIKBEEK	2	2	48901618	0
48911774_3260	736	35	GELSLOOPKE	2	2	48911774	0
49220882_3260	1064	35	HOLVENLOOP	2	2	49220882	0
49711454_3260	1517	35	MUNTLOOP	2	2	49711454	0
50038750_3260	1679	35	ANTITANKKANAAL	2	2	50038750	0
50082066_3260	1058	35	HOLVENLOOP	2	2	50082066	0
50093174_3260	1196	35	SCHEPPELIJKE NETE	2	2	50093174	0
50146166_3260	1730	35	MOLSE NETE	2	2	50146166	0
50670454_3260	1725	35	MOLSE NETE	2	2	50670454	0
50777362_3260	1078	35	HOLVENLOOP	2	2	50777362	0
50973174_3260	700	35	MOLSE NETE	2	2	50973174	0
51043190_3260	563	35	SCHEPPELIJKE NETE	2	2	51043190	0
51635446_3260	1316	35	LOEIJENS NEETJE	2	2	51635446	0
53000542_3260	1650	35	MUNTLOOP	2	2	53000542	0
53639670_3260	689	35	MOLSE NETE	2	2	53639670	0
53651422_3260	1671	35	ANTITANKKANAAL	2	2	53651422	0
54419574_3260	1171	35	SCHEPPELIJKE NETE	2	2	54419574	0
54461790_3260	1701	35	Blauwputten en Leiloop	2	2	54461790	0
54463762_3260	1062	35	HOLVENLOOP	2	2	54463762	0
55270518_3260	1192	35	SCHEPPELIJKE NETE	2	2	55270518	0
55390665_3260	1789	35	OUDE KALE	2	2	55390665	0
55394237_3260	1131	35	ANTITANKKANAAL	2	2	55394237	0
55429622_3260	704	35	MOLSE NETE	2	2	55429622	0
55817462_3260	306	35	KLEIN NEETJE	2	2	55817462	0
55823634_3260	1087	35	HOLVENLOOP	2	2	55823634	0
55913334_3260	1728	35	MOLSE NETE	2	2	55913334	0
56056694_3260	557	35	SCHEPPELIJKE NETE	2	2	56056694	0
56207326_3260	1669	35	ANTITANKKANAAL	2	2	56207326	0
56630390_3260	1178	35	SCHEPPELIJKE NETE	2	2	56630390	0
56655890_3260	405	35	WARMBEEK	2	2	56655890	0
57207222_3260	1778	35	ZWARTEBEEK	2	2	57207222	0
57471534_3260	1299	35	WAMP	2	2	57471534	0
57482102_3260	558	35	SCHEPPELIJKE NETE	2	2	57482102	0
57753618_3260	401	35	WARMBEEK	2	2	57753618	0
58182134_3260	697	35	MOLSE NETE	2	2	58182134	0
58789138_3260	1075	35	HOLVENLOOP	2	2	58789138	0
59447798_3260	715	35	MOLSE NETE	2	2	59447798	0
59505142_3260	1639	35	MOLSE NETE	2	2	59505142	0
60092974_3260	1296	35	WAMP	2	2	60092974	0
60218230_3260	564	35	SCHEPPELIJKE NETE	2	2	60218230	0
60285486_3260	1723	35	WAMP	2	2	60285486	0
60482806_3260	1321	35	LOEIJENS NEETJE	2	2	60482806	0
60574198_3260	713	35	MOLSE NETE	2	2	60574198	0
60637117_3260	1130	35	ANTITANKKANAAL	2	2	60637117	0
60775542_3260	1191	35	SCHEPPELIJKE NETE	2	2	60775542	0
60873590_3260	568	35	SCHEPPELIJKE NETE	2	2	60873590	0
60877238_3260	1781	35	ZWARTEBEEK	2	2	60877238	0
60929270_3260	303	35	LOEIJENS NEETJE	2	2	60929270	0
61000978_3260	1082	35	HOLVENLOOP	2	2	61000978	0
61050414_3260	1305	35	WAMP	2	2	61050414	0
61414518_3260	1185	35	SCHEPPELIJKE NETE	2	2	61414518	0
61458934_3260	701	35	MOLSE NETE	2	2	61458934	0
61636626_3260	403	35	WARMBEEK	2	2	61636626	0
61736350_3260	743	35	MERKSKE	2	2	61736350	0
61852946_3260	1083	35	HOLVENLOOP	2	2	61852946	0
62087286_3260	1177	35	SCHEPPELIJKE NETE	2	2	62087286	0
62349430_3260	1174	35	SCHEPPELIJKE NETE	2	2	62349430	0
62590226_3260	1065	35	HOLVENLOOP	2	2	62590226	0
62676086_3260	1197	35	SCHEPPELIJKE NETE	2	2	62676086	0
62768342_3260	1717	35	MOLENBEEK	2	2	62768342	0
62841042_3260	1234	35	DOMMEL	2	2	62841042	0
63133086_3260	751	35	MERKSKE	2	2	63133086	0
63668214_3260	1090	35	'DE AA'	2	2	63668214	0
64248286_3260	1787	35	KLEINE AA OF WEERIJSBEEK	2	2	64248286	0
64771486_3260	733	35	GELSLOOPKE	2	2	64771486	0
65230238_3260	747	35	MERKSKE	2	2	65230238	0
65348142_3260	309	35	LOEIJENS NEETJE	2	2	65348142	0
65717817_3260	1785	35	AREBEEK	2	2	65717817	0
65820062_3260	734	35	GELSLOOPKE	2	2	65820062	0
65860142_3260	1298	35	WAMP	2	2	65860142	0
66016670_3260	753	35	MERKSKE	2	2	66016670	0
66067574_3260	1180	35	SCHEPPELIJKE NETE	2	2	66067574	0
66129170_3260	1076	35	HOLVENLOOP	2	2	66129170	0
66480094_3260	1140	35	ANTITANKKANAAL	2	2	66480094	0
66489830_3260	1783	35	GETE	2	2	66489830	0
66501878_3260	301	35	KLEINE NETE	2	2	66501878	0
66807030_3260	310	35	LOEIJENS NEETJE	2	2	66807030	0
66839798_3260	1318	35	LOEIJENS NEETJE	2	2	66839798	0
